time,dancer,joint,x,y,z
3825,1,LEFT_KNEE,-77.73636,814.1804,-124.54773
3825,1,LEFT_ANKLE,-76.28607,941.20447,-113.388306
3825,1,LEFT_FOOT,-70.33078,955.82715,-62.384277
3825,1,RIGHT_HIP,-15.272522,662.77527,-136.43884
3825,1,RIGHT_KNEE,-16.10263,799.4883,-130.33105
3825,1,RIGHT_ANKLE,-28.308075,943.42993,-119.9989
3825,1,RIGHT_FOOT,-22.821564,957.99756,-68.8219
3825,1,SPINE_SHOULDER,-45.829285,409.95294,-140.01367
3825,1,LEFT_HANDTIP,-114.75348,662.18335,-107.475464
3825,1,LEFT_THUMB,-139.21582,642.1218,-143.25012
3825,1,RIGHT_HANDTIP,41.939453,679.50433,-173.19409
3825,1,RIGHT_THUMB,28.74295,667.999,-141.0874
3860,1,SPINE_BASE,-47.204468,663.7531,-147.94788
3860,1,SPINE_MID,-46.67758,517.6869,-144.92517
3860,1,NECK,-45.216278,374.65967,-137.43689
3860,1,HEAD,-46.159515,325.875,-148.03418
3860,1,LEFT_SHOULDER,-97.49634,443.49933,-117.854614
3860,1,LEFT_ELBOW,-124.015015,538.1957,-133.12622
3860,1,LEFT_WRIST,-139.45331,619.2328,-141.8634
3860,1,LEFT_HAND,-130.26581,629.52014,-134.90991
3860,1,RIGHT_SHOULDER,22.009125,443.80255,-122.08801
3860,1,RIGHT_ELBOW,35.045624,542.57336,-136.5752
3860,1,RIGHT_WRIST,40.602844,639.713,-157.56238
3860,1,RIGHT_HAND,35.236053,653.2417,-160.25024
3860,1,LEFT_HIP,-69.2514,663.3074,-134.00574
3860,1,LEFT_KNEE,-77.73636,814.1804,-124.54773
3860,1,LEFT_ANKLE,-76.28607,941.20447,-113.388306
3860,1,LEFT_FOOT,-70.33078,955.82715,-62.384277
3860,1,RIGHT_HIP,-15.272522,662.77527,-136.43884
3860,1,RIGHT_KNEE,-16.10263,799.4883,-130.33105
3860,1,RIGHT_ANKLE,-28.308075,943.42993,-119.9989
3860,1,RIGHT_FOOT,-22.821564,957.99756,-68.8219
3860,1,SPINE_SHOULDER,-45.829285,409.95294,-140.01367
3860,1,LEFT_HANDTIP,-114.75348,662.18335,-107.475464
3860,1,LEFT_THUMB,-139.21582,642.1218,-143.25012
3860,1,RIGHT_HANDTIP,41.939453,679.50433,-173.19409
3860,1,RIGHT_THUMB,28.74295,667.999,-141.0874
3897,1,SPINE_BASE,-47.359406,663.73535,-147.80652
3897,1,SPINE_MID,-46.914246,517.64404,-144.93494
3897,1,NECK,-45.489746,374.61197,-137.64795
3897,1,HEAD,-46.539246,325.82962,-148.2555
3897,1,LEFT_SHOULDER,-97.27817,443.5617,-117.765015
3897,1,LEFT_ELBOW,-124.3913,537.9867,-133.44153
3897,1,LEFT_WRIST,-140.2398,617.57587,-142.61597
3897,1,LEFT_HAND,-135.518,629.5622,-141.33728
3897,1,RIGHT_SHOULDER,21.720184,443.8573,-122.27075
3897,1,RIGHT_ELBOW,34.95941,542.6582,-136.56396
3897,1,RIGHT_WRIST,40.229095,639.96875,-156.98547
3897,1,RIGHT_HAND,37.229187,651.6394,-161.25903
3897,1,LEFT_HIP,-69.378204,663.30066,-133.89111
3897,1,LEFT_KNEE,-77.74353,814.2042,-124.54419
3897,1,LEFT_ANKLE,-76.429535,942.05444,-113.49487
3897,1,LEFT_FOOT,-70.37781,956.6531,-62.480957
3897,1,RIGHT_HIP,-15.446991,662.7462,-136.27173
3897,1,RIGHT_KNEE,-16.284424,800.49084,-130.6416
3897,1,RIGHT_ANKLE,-28.743439,943.9093,-119.89307
3897,1,RIGHT_FOOT,-43.786865,971.2739,-106.01099
3897,1,SPINE_SHOULDER,-46.10367,409.90622,-140.17944
3897,1,LEFT_HANDTIP,-114.697754,659.93005,-107.36389
3897,1,LEFT_THUMB,-139.38135,642.2644,-143.3153
3897,1,RIGHT_HANDTIP,45.200623,679.77747,-169.37195
3897,1,RIGHT_THUMB,29.90567,656.70734,-154.13745
3935,1,SPINE_BASE,-47.48172,663.708,-147.64246
3935,1,SPINE_MID,-47.17932,517.6269,-144.87671
3935,1,NECK,-45.85077,374.63947,-137.72766
3935,1,HEAD,-46.668976,325.83313,-148.38293
3935,1,LEFT_SHOULDER,-98.36667,443.81287,-118.13208
3935,1,LEFT_ELBOW,-125.07367,538.37524,-133.86816
3935,1,LEFT_WRIST,-140.79529,617.43097,-143.33313
3935,1,LEFT_HAND,-134.68903,627.51196,-141.11487
3935,1,RIGHT_SHOULDER,21.567596,443.87045,-122.30847
3935,1,RIGHT_ELBOW,34.83777,542.7091,-136.52454
3935,1,RIGHT_WRIST,40.03311,640.104,-156.72412
3935,1,RIGHT_HAND,38.84445,654.0924,-162.28418
3935,1,LEFT_HIP,-69.51666,663.30493,-133.58765
3935,1,LEFT_KNEE,-77.72412,814.0491,-124.53589
3935,1,LEFT_ANKLE,-76.22327,942.13873,-113.54236
3935,1,LEFT_FOOT,-57.845795,972.0402,-108.898926
3935,1,RIGHT_HIP,-15.548889,662.70087,-136.19873
3935,1,RIGHT_KNEE,-16.610077,798.73706,-131.49927
3935,1,RIGHT_ANKLE,-28.801361,943.9418,-119.8667
3935,1,RIGHT_FOOT,-23.33609,958.4791,-68.65869
3935,1,SPINE_SHOULDER,-46.44821,409.92157,-140.2312
3935,1,LEFT_HANDTIP,-124.75098,642.35626,-129.3374
3935,1,LEFT_THUMB,-141.61462,637.52124,-143.6001
3935,1,RIGHT_HANDTIP,46.16794,682.1557,-173.12488
3935,1,RIGHT_THUMB,28.982178,652.62866,-152.99988
3971,1,SPINE_BASE,-47.692688,663.7342,-147.52478
3971,1,SPINE_MID,-47.294983,517.6154,-144.85608
3971,1,NECK,-45.8667,374.6267,-137.74585
3971,1,HEAD,-46.809967,325.9614,-148.56433
3971,1,LEFT_SHOULDER,-96.90915,443.72778,-117.72473
3971,1,LEFT_ELBOW,-124.799866,537.8165,-133.85022
3971,1,LEFT_WRIST,-141.1513,617.31323,-143.79236
3971,1,LEFT_HAND,-136.4538,627.0531,-143.8147
3971,1,RIGHT_SHOULDER,21.272827,443.83673,-122.350464
3971,1,RIGHT_ELBOW,34.69568,542.6659,-136.52722
3971,1,RIGHT_WRIST,39.848114,640.09296,-156.60559
3971,1,RIGHT_HAND,37.20981,664.6905,-166.84363
3971,1,LEFT_HIP,-69.729645,663.2992,-133.44421
3971,1,LEFT_KNEE,-77.689514,814.0011,-124.52905
3971,1,LEFT_ANKLE,-76.25336,942.297,-113.575806
3971,1,LEFT_FOOT,-58.05542,972.1874,-109.30237
3971,1,RIGHT_HIP,-15.750763,662.7563,-136.11377
3971,1,RIGHT_KNEE,-16.672363,798.0303,-131.88416
3971,1,RIGHT_ANKLE,-28.899536,944.05994,-119.89917
3971,1,RIGHT_FOOT,-23.263,958.59015,-68.693115
3971,1,SPINE_SHOULDER,-46.481262,409.9086,-140.2478
3971,1,LEFT_HANDTIP,-112.8548,640.6125,-111.53601
3971,1,LEFT_THUMB,-138.77332,644.92395,-144.80005
3971,1,RIGHT_HANDTIP,38.80307,695.3844,-173.2439
3971,1,RIGHT_THUMB,27.705292,663.0388,-148.96252
4009,1,SPINE_BASE,-47.692688,663.7342,-147.52478
4009,1,SPINE_MID,-47.294983,517.6154,-144.85608
4009,1,NECK,-45.8667,374.6267,-137.74585
4009,1,HEAD,-46.809967,325.9614,-148.56433
4009,1,LEFT_SHOULDER,-96.90915,443.72778,-117.72473
4009,1,LEFT_ELBOW,-124.799866,537.8165,-133.85022
4009,1,LEFT_WRIST,-141.1513,617.31323,-143.79236
4009,1,LEFT_HAND,-136.4538,627.0531,-143.8147
4009,1,RIGHT_SHOULDER,21.272827,443.83673,-122.350464
4009,1,RIGHT_ELBOW,34.69568,542.6659,-136.52722
4009,1,RIGHT_WRIST,39.848114,640.09296,-156.60559
4009,1,RIGHT_HAND,37.20981,664.6905,-166.84363
4009,1,LEFT_HIP,-69.729645,663.2992,-133.44421
4009,1,LEFT_KNEE,-77.689514,814.0011,-124.52905
4009,1,LEFT_ANKLE,-76.25336,942.297,-113.575806
4009,1,LEFT_FOOT,-58.05542,972.1874,-109.30237
4009,1,RIGHT_HIP,-15.750763,662.7563,-136.11377
4009,1,RIGHT_KNEE,-16.672363,798.0303,-131.88416
4009,1,RIGHT_ANKLE,-28.899536,944.05994,-119.89917
4009,1,RIGHT_FOOT,-23.263,958.59015,-68.693115
4009,1,SPINE_SHOULDER,-46.481262,409.9086,-140.2478
4009,1,LEFT_HANDTIP,-112.8548,640.6125,-111.53601
4009,1,LEFT_THUMB,-138.77332,644.92395,-144.80005
4009,1,RIGHT_HANDTIP,38.80307,695.3844,-173.2439
4009,1,RIGHT_THUMB,27.705292,663.0388,-148.96252
4059,1,SPINE_BASE,-48.07556,663.7361,-147.65198
4059,1,SPINE_MID,-47.71631,517.59155,-145.00928
4059,1,NECK,-46.118805,374.59796,-137.90735
4059,1,HEAD,-47.142944,326.10233,-148.96106
4059,1,LEFT_SHOULDER,-97.0329,443.68884,-117.7063
4059,1,LEFT_ELBOW,-125.011475,537.675,-134.10071
4059,1,LEFT_WRIST,-141.05426,626.6397,-146.66736
4059,1,LEFT_HAND,-134.56696,633.31616,-141.60083
4059,1,RIGHT_SHOULDER,21.146759,443.8969,-122.51343
4059,1,RIGHT_ELBOW,34.454865,542.67505,-136.95483
4059,1,RIGHT_WRIST,40.558746,640.1528,-156.64026
4059,1,RIGHT_HAND,38.705536,666.2866,-167.9021
4059,1,LEFT_HIP,-70.0867,663.22614,-133.53247
4059,1,LEFT_KNEE,-77.617676,813.9523,-124.611206
4059,1,LEFT_ANKLE,-76.58316,942.1861,-113.63025
4059,1,LEFT_FOOT,-57.264496,971.53174,-109.716064
4059,1,RIGHT_HIP,-16.167603,662.84607,-136.30627
4059,1,RIGHT_KNEE,-18.345978,795.4786,-133.0653
4059,1,RIGHT_ANKLE,-29.173706,943.4292,-119.9353
4059,1,RIGHT_FOOT,-55.33969,964.0724,-108.93738
4059,1,SPINE_SHOULDER,-46.790802,409.8829,-140.42297
4059,1,LEFT_HANDTIP,-115.8186,665.55646,-110.349976
4059,1,LEFT_THUMB,-141.02612,645.91974,-147.50012
4059,1,RIGHT_HANDTIP,41.290497,696.1849,-170.75488
4059,1,RIGHT_THUMB,27.32248,665.9271,-166.04651
4098,1,SPINE_BASE,-48.07556,663.7361,-147.65198
4098,1,SPINE_MID,-47.71631,517.59155,-145.00928
4098,1,NECK,-46.118805,374.59796,-137.90735
4098,1,HEAD,-47.142944,326.10233,-148.96106
4098,1,LEFT_SHOULDER,-97.0329,443.68884,-117.7063
4098,1,LEFT_ELBOW,-125.011475,537.675,-134.10071
4098,1,LEFT_WRIST,-141.05426,626.6397,-146.66736
4098,1,LEFT_HAND,-134.56696,633.31616,-141.60083
4098,1,RIGHT_SHOULDER,21.146759,443.8969,-122.51343
4098,1,RIGHT_ELBOW,34.454865,542.67505,-136.95483
4098,1,RIGHT_WRIST,40.558746,640.1528,-156.64026
4098,1,RIGHT_HAND,38.705536,666.2866,-167.9021
4098,1,LEFT_HIP,-70.0867,663.22614,-133.53247
4098,1,LEFT_KNEE,-77.617676,813.9523,-124.611206
4098,1,LEFT_ANKLE,-76.58316,942.1861,-113.63025
4098,1,LEFT_FOOT,-57.264496,971.53174,-109.716064
4098,1,RIGHT_HIP,-16.167603,662.84607,-136.30627
4098,1,RIGHT_KNEE,-18.345978,795.4786,-133.0653
4098,1,RIGHT_ANKLE,-29.173706,943.4292,-119.9353
4098,1,RIGHT_FOOT,-55.33969,964.0724,-108.93738
4098,1,SPINE_SHOULDER,-46.790802,409.8829,-140.42297
4098,1,LEFT_HANDTIP,-115.8186,665.55646,-110.349976
4098,1,LEFT_THUMB,-141.02612,645.91974,-147.50012
4098,1,RIGHT_HANDTIP,41.290497,696.1849,-170.75488
4098,1,RIGHT_THUMB,27.32248,665.9271,-166.04651
4137,1,SPINE_BASE,-48.12607,663.7278,-147.67908
4137,1,SPINE_MID,-47.782715,517.5772,-145.03186
4137,1,NECK,-46.15387,374.5895,-137.91956
4137,1,HEAD,-47.15222,326.1336,-148.94897
4137,1,LEFT_SHOULDER,-96.19006,443.48608,-117.651245
4137,1,LEFT_ELBOW,-124.862,537.1734,-134.27258
4137,1,LEFT_WRIST,-140.58014,625.52466,-146.75586
4137,1,LEFT_HAND,-131.72699,631.8734,-138.53015
4137,1,RIGHT_SHOULDER,21.152893,443.96313,-122.57959
4137,1,RIGHT_ELBOW,34.457886,542.717,-137.07935
4137,1,RIGHT_WRIST,41.172455,640.228,-156.45776
4137,1,RIGHT_HAND,38.624878,663.2551,-166.81934
4137,1,LEFT_HIP,-70.13855,663.19116,-133.55469
4137,1,LEFT_KNEE,-77.65213,814.1861,-124.78601
4137,1,LEFT_ANKLE,-76.68735,942.17065,-113.7229
4137,1,LEFT_FOOT,-57.630066,971.653,-109.690186
4137,1,RIGHT_HIP,-16.223053,662.8643,-136.34912
4137,1,RIGHT_KNEE,-18.351868,795.4429,-133.08362
4137,1,RIGHT_ANKLE,-29.248566,943.60925,-119.96423
4137,1,RIGHT_FOOT,-50.20572,966.3893,-108.626465
4137,1,SPINE_SHOULDER,-46.83716,409.87268,-140.44092
4137,1,LEFT_HANDTIP,-117.51123,663.5364,-110.22119
4137,1,LEFT_THUMB,-138.46509,639.5877,-143.96423
4137,1,RIGHT_HANDTIP,40.415894,694.7567,-176.9862
4137,1,RIGHT_THUMB,27.095428,661.9113,-147.99512
4175,1,SPINE_BASE,-48.12607,663.7278,-147.67908
4175,1,SPINE_MID,-47.782715,517.5772,-145.03186
4175,1,NECK,-46.15387,374.5895,-137.91956
4175,1,HEAD,-47.15222,326.1336,-148.94897
4175,1,LEFT_SHOULDER,-96.19006,443.48608,-117.651245
4175,1,LEFT_ELBOW,-124.862,537.1734,-134.27258
4175,1,LEFT_WRIST,-140.58014,625.52466,-146.75586
4175,1,LEFT_HAND,-131.72699,631.8734,-138.53015
4175,1,RIGHT_SHOULDER,21.152893,443.96313,-122.57959
4175,1,RIGHT_ELBOW,34.457886,542.717,-137.07935
4175,1,RIGHT_WRIST,41.172455,640.228,-156.45776
4175,1,RIGHT_HAND,38.624878,663.2551,-166.81934
4175,1,LEFT_HIP,-70.13855,663.19116,-133.55469
4175,1,LEFT_KNEE,-77.65213,814.1861,-124.78601
4175,1,LEFT_ANKLE,-76.68735,942.17065,-113.7229
4175,1,LEFT_FOOT,-57.630066,971.653,-109.690186
4175,1,RIGHT_HIP,-16.223053,662.8643,-136.34912
4175,1,RIGHT_KNEE,-18.351868,795.4429,-133.08362
4175,1,RIGHT_ANKLE,-29.248566,943.60925,-119.96423
4175,1,RIGHT_FOOT,-50.20572,966.3893,-108.626465
4175,1,SPINE_SHOULDER,-46.83716,409.87268,-140.44092
4175,1,LEFT_HANDTIP,-117.51123,663.5364,-110.22119
4175,1,LEFT_THUMB,-138.46509,639.5877,-143.96423
4175,1,RIGHT_HANDTIP,40.415894,694.7567,-176.9862
4175,1,RIGHT_THUMB,27.095428,661.9113,-147.99512
4213,1,SPINE_BASE,-48.12607,663.7278,-147.67908
4213,1,SPINE_MID,-47.782715,517.5772,-145.03186
4213,1,NECK,-46.15387,374.5895,-137.91956
4213,1,HEAD,-47.15222,326.1336,-148.94897
4213,1,LEFT_SHOULDER,-96.19006,443.48608,-117.651245
4213,1,LEFT_ELBOW,-124.862,537.1734,-134.27258
4213,1,LEFT_WRIST,-140.58014,625.52466,-146.75586
4213,1,LEFT_HAND,-131.72699,631.8734,-138.53015
4213,1,RIGHT_SHOULDER,21.152893,443.96313,-122.57959
4213,1,RIGHT_ELBOW,34.457886,542.717,-137.07935
4213,1,RIGHT_WRIST,41.172455,640.228,-156.45776
4213,1,RIGHT_HAND,38.624878,663.2551,-166.81934
4213,1,LEFT_HIP,-70.13855,663.19116,-133.55469
4213,1,LEFT_KNEE,-77.65213,814.1861,-124.78601
4213,1,LEFT_ANKLE,-76.68735,942.17065,-113.7229
4213,1,LEFT_FOOT,-57.630066,971.653,-109.690186
4213,1,RIGHT_HIP,-16.223053,662.8643,-136.34912
4213,1,RIGHT_KNEE,-18.351868,795.4429,-133.08362
4213,1,RIGHT_ANKLE,-29.248566,943.60925,-119.96423
4213,1,RIGHT_FOOT,-50.20572,966.3893,-108.626465
4213,1,SPINE_SHOULDER,-46.83716,409.87268,-140.44092
4213,1,LEFT_HANDTIP,-117.51123,663.5364,-110.22119
4213,1,LEFT_THUMB,-138.46509,639.5877,-143.96423
4213,1,RIGHT_HANDTIP,40.415894,694.7567,-176.9862
4213,1,RIGHT_THUMB,27.095428,661.9113,-147.99512
4255,1,SPINE_BASE,-48.207092,663.62335,-147.85864
4255,1,SPINE_MID,-47.861633,517.55585,-145.05408
4255,1,NECK,-46.21112,374.6364,-137.86829
4255,1,HEAD,-47.47876,326.22156,-148.59448
4255,1,LEFT_SHOULDER,-96.57617,443.02856,-117.83826
4255,1,LEFT_ELBOW,-125.00336,536.6827,-134.8451
4255,1,LEFT_WRIST,-138.35461,615.51654,-146.57715
4255,1,LEFT_HAND,-129.47882,624.0877,-136.7268
4255,1,RIGHT_SHOULDER,20.968262,443.82315,-122.46472
4255,1,RIGHT_ELBOW,34.425507,542.6158,-136.60986
4255,1,RIGHT_WRIST,41.248413,640.08405,-156.06055
4255,1,RIGHT_HAND,37.076904,662.5071,-165.98657
4255,1,LEFT_HIP,-70.20337,663.067,-133.81116
4255,1,LEFT_KNEE,-77.76419,814.1708,-124.924194
4255,1,LEFT_ANKLE,-76.93207,941.9686,-113.758545
4255,1,LEFT_FOOT,-70.81143,956.5602,-62.749146
4255,1,RIGHT_HIP,-16.315125,662.775,-136.47583
4255,1,RIGHT_KNEE,-18.452057,795.0783,-132.90613
4255,1,RIGHT_ANKLE,-29.298248,943.6355,-119.878784
4255,1,RIGHT_FOOT,-48.626434,967.8884,-108.53882
4255,1,SPINE_SHOULDER,-46.89737,409.90436,-140.41162
4255,1,LEFT_HANDTIP,-116.78851,656.9143,-107.02258
4255,1,LEFT_THUMB,-127.5094,638.30457,-132.20007
4255,1,RIGHT_HANDTIP,39.331757,693.80707,-177.16138
4255,1,RIGHT_THUMB,27.386078,661.4285,-160.93494
4294,1,SPINE_BASE,-48.19336,663.6212,-147.92114
4294,1,SPINE_MID,-47.911713,517.55853,-145.07312
4294,1,NECK,-46.374847,374.66266,-137.8263
4294,1,HEAD,-47.633514,326.25394,-148.43616
4294,1,LEFT_SHOULDER,-98.25668,443.24106,-118.52075
4294,1,LEFT_ELBOW,-125.46515,537.3572,-135.32483
4294,1,LEFT_WRIST,-138.57727,618.11163,-147.0404
4294,1,LEFT_HAND,-129.03821,625.443,-136.9375
4294,1,RIGHT_SHOULDER,20.883698,443.8285,-122.42322
4294,1,RIGHT_ELBOW,34.430817,542.6587,-136.3988
4294,1,RIGHT_WRIST,41.13037,640.11,-155.99414
4294,1,RIGHT_HAND,37.233948,662.83344,-165.48315
4294,1,LEFT_HIP,-70.17322,663.07855,-133.86194
4294,1,LEFT_KNEE,-77.7457,814.27405,-124.94983
4294,1,LEFT_ANKLE,-77.57654,942.20917,-113.94458
4294,1,LEFT_FOOT,-59.2482,972.2427,-108.74707
4294,1,RIGHT_HIP,-16.31607,662.7559,-136.55872
4294,1,RIGHT_KNEE,-18.55185,794.8813,-132.78857
4294,1,RIGHT_ANKLE,-29.2883,943.68933,-119.89905
4294,1,RIGHT_FOOT,-48.483643,968.0617,-108.52075
4294,1,SPINE_SHOULDER,-47.029327,409.92285,-140.39478
4294,1,LEFT_HANDTIP,-117.09595,651.04236,-107.91943
4294,1,LEFT_THUMB,-130.79486,635.526,-141.02014
4294,1,RIGHT_HANDTIP,39.062042,693.84906,-178.09912
4294,1,RIGHT_THUMB,26.59674,662.61755,-159.96521
4337,1,SPINE_BASE,-48.19745,663.6139,-147.92444
4337,1,SPINE_MID,-47.918793,517.55597,-145.05298
4337,1,NECK,-46.35855,374.6864,-137.7456
4337,1,HEAD,-48.02594,326.47394,-147.97083
4337,1,LEFT_SHOULDER,-98.91394,443.15964,-118.668335
4337,1,LEFT_ELBOW,-125.626465,537.4382,-135.53796
4337,1,LEFT_WRIST,-137.91211,612.5602,-146.17041
4337,1,LEFT_HAND,-128.38202,623.4146,-134.86902
4337,1,RIGHT_SHOULDER,20.859924,443.8258,-122.32385
4337,1,RIGHT_ELBOW,34.441345,542.68994,-136.21399
4337,1,RIGHT_WRIST,40.968445,640.2258,-155.58484
4337,1,RIGHT_HAND,36.16211,663.4093,-164.76501
4337,1,LEFT_HIP,-70.17398,663.07837,-133.86768
4337,1,LEFT_KNEE,-77.74991,814.2756,-124.95801
4337,1,LEFT_ANKLE,-77.685974,942.32935,-113.866455
4337,1,LEFT_FOOT,-59.21805,972.3188,-108.64807
4337,1,RIGHT_HIP,-16.32782,662.727,-136.54395
4337,1,RIGHT_KNEE,-18.600067,794.6732,-132.57068
4337,1,RIGHT_ANKLE,-29.297974,943.70996,-119.88269
4337,1,RIGHT_FOOT,-23.9888,958.26434,-68.68042
4337,1,SPINE_SHOULDER,-47.024048,409.93695,-140.33789
4337,1,LEFT_HANDTIP,-116.529724,651.4137,-109.83801
4337,1,LEFT_THUMB,-135.9989,634.4079,-142.38123
4337,1,RIGHT_HANDTIP,36.95706,694.57556,-175.1211
4337,1,RIGHT_THUMB,26.188324,662.0309,-156.10413
4376,1,SPINE_BASE,-48.23297,663.5941,-147.93262
4376,1,SPINE_MID,-47.95279,517.56573,-145.0116
4376,1,NECK,-46.319366,374.74597,-137.58691
4376,1,HEAD,-48.294373,326.50793,-147.66235
4376,1,LEFT_SHOULDER,-98.299194,443.23346,-118.197876
4376,1,LEFT_ELBOW,-125.54596,537.22766,-135.55054
4376,1,LEFT_WRIST,-137.58234,615.4738,-146.17432
4376,1,LEFT_HAND,-128.85492,624.7905,-136.33398
4376,1,RIGHT_SHOULDER,20.601776,443.77075,-121.85486
4376,1,RIGHT_ELBOW,34.395264,542.71356,-135.28711
4376,1,RIGHT_WRIST,40.474823,640.4365,-154.01501
4376,1,RIGHT_HAND,35.9834,663.37537,-162.58081
4376,1,LEFT_HIP,-70.20047,663.0857,-133.87488
4376,1,LEFT_KNEE,-77.68228,814.3571,-124.990234
4376,1,LEFT_ANKLE,-77.76123,942.3368,-113.81799
4376,1,LEFT_FOOT,-58.772858,972.06177,-108.87952
4376,1,RIGHT_HIP,-16.375366,662.6649,-136.5564
4376,1,RIGHT_KNEE,-18.775513,794.2612,-131.94275
4376,1,RIGHT_ANKLE,-29.200897,943.7758,-119.67468
4376,1,RIGHT_FOOT,-44.70053,970.91785,-108.03821
4376,1,SPINE_SHOULDER,-47.01895,409.97803,-140.22473
4376,1,LEFT_HANDTIP,-115.5307,661.2528,-104.32312
4376,1,LEFT_THUMB,-103.89685,615.7538,-101.79382
4376,1,RIGHT_HANDTIP,35.66397,695.37366,-173.18384
4376,1,RIGHT_THUMB,27.040344,663.96,-158.51392
4420,1,SPINE_BASE,-48.23297,663.5941,-147.93262
4420,1,SPINE_MID,-47.95279,517.56573,-145.0116
4420,1,NECK,-46.319366,374.74597,-137.58691
4420,1,HEAD,-48.294373,326.50793,-147.66235
4420,1,LEFT_SHOULDER,-98.299194,443.23346,-118.197876
4420,1,LEFT_ELBOW,-125.54596,537.22766,-135.55054
4420,1,LEFT_WRIST,-137.58234,615.4738,-146.17432
4420,1,LEFT_HAND,-128.85492,624.7905,-136.33398
4420,1,RIGHT_SHOULDER,20.601776,443.77075,-121.85486
4420,1,RIGHT_ELBOW,34.395264,542.71356,-135.28711
4420,1,RIGHT_WRIST,40.474823,640.4365,-154.01501
4420,1,RIGHT_HAND,35.9834,663.37537,-162.58081
4420,1,LEFT_HIP,-70.20047,663.0857,-133.87488
4420,1,LEFT_KNEE,-77.68228,814.3571,-124.990234
4420,1,LEFT_ANKLE,-77.76123,942.3368,-113.81799
4420,1,LEFT_FOOT,-58.772858,972.06177,-108.87952
4420,1,RIGHT_HIP,-16.375366,662.6649,-136.5564
4420,1,RIGHT_KNEE,-18.775513,794.2612,-131.94275
4420,1,RIGHT_ANKLE,-29.200897,943.7758,-119.67468
4420,1,RIGHT_FOOT,-44.70053,970.91785,-108.03821
4420,1,SPINE_SHOULDER,-47.01895,409.97803,-140.22473
4420,1,LEFT_HANDTIP,-115.5307,661.2528,-104.32312
4420,1,LEFT_THUMB,-103.89685,615.7538,-101.79382
4420,1,RIGHT_HANDTIP,35.66397,695.37366,-173.18384
4420,1,RIGHT_THUMB,27.040344,663.96,-158.51392
4459,1,SPINE_BASE,-48.182404,663.58124,-147.9419
4459,1,SPINE_MID,-47.96808,517.5617,-144.95862
4459,1,NECK,-46.41562,374.77985,-137.34314
4459,1,HEAD,-48.538452,326.43927,-147.50928
4459,1,LEFT_SHOULDER,-97.01672,443.42078,-117.66931
4459,1,LEFT_ELBOW,-125.15753,536.99457,-135.4729
4459,1,LEFT_WRIST,-137.1065,614.24,-146.52527
4459,1,LEFT_HAND,-128.6333,623.3001,-135.89612
4459,1,RIGHT_SHOULDER,20.589264,443.73755,-121.662964
4459,1,RIGHT_ELBOW,34.343597,542.6962,-134.99512
4459,1,RIGHT_WRIST,40.35269,640.4824,-153.43225
4459,1,RIGHT_HAND,36.30835,662.61566,-162.85132
4459,1,LEFT_HIP,-70.13458,663.09534,-133.93884
4459,1,LEFT_KNEE,-77.74521,814.6893,-124.8949
4459,1,LEFT_ANKLE,-77.7937,942.3489,-113.823364
4459,1,LEFT_FOOT,-59.29883,972.3334,-108.5813
4459,1,RIGHT_HIP,-16.31372,662.627,-136.50818
4459,1,RIGHT_KNEE,-18.801666,794.1022,-131.70422
4459,1,RIGHT_ANKLE,-29.42395,944.0077,-119.52478
4459,1,RIGHT_FOOT,-52.520264,964.8436,-109.59387
4459,1,SPINE_SHOULDER,-47.093414,410.0006,-140.04639
4459,1,LEFT_HANDTIP,-115.10779,655.23566,-103.42383
4459,1,LEFT_THUMB,-101.120544,616.09766,-99.36426
4459,1,RIGHT_HANDTIP,38.18039,694.2571,-171.16089
4459,1,RIGHT_THUMB,27.342773,664.3092,-160.14429
4498,1,SPINE_BASE,-48.182404,663.58124,-147.9419
4498,1,SPINE_MID,-47.96808,517.5617,-144.95862
4498,1,NECK,-46.41562,374.77985,-137.34314
4498,1,HEAD,-48.538452,326.43927,-147.50928
4498,1,LEFT_SHOULDER,-97.01672,443.42078,-117.66931
4498,1,LEFT_ELBOW,-125.15753,536.99457,-135.4729
4498,1,LEFT_WRIST,-137.1065,614.24,-146.52527
4498,1,LEFT_HAND,-128.6333,623.3001,-135.89612
4498,1,RIGHT_SHOULDER,20.589264,443.73755,-121.662964
4498,1,RIGHT_ELBOW,34.343597,542.6962,-134.99512
4498,1,RIGHT_WRIST,40.35269,640.4824,-153.43225
4498,1,RIGHT_HAND,36.30835,662.61566,-162.85132
4498,1,LEFT_HIP,-70.13458,663.09534,-133.93884
4498,1,LEFT_KNEE,-77.74521,814.6893,-124.8949
4498,1,LEFT_ANKLE,-77.7937,942.3489,-113.823364
4498,1,LEFT_FOOT,-59.29883,972.3334,-108.5813
4498,1,RIGHT_HIP,-16.31372,662.627,-136.50818
4498,1,RIGHT_KNEE,-18.801666,794.1022,-131.70422
4498,1,RIGHT_ANKLE,-29.42395,944.0077,-119.52478
4498,1,RIGHT_FOOT,-52.520264,964.8436,-109.59387
4498,1,SPINE_SHOULDER,-47.093414,410.0006,-140.04639
4498,1,LEFT_HANDTIP,-115.10779,655.23566,-103.42383
4498,1,LEFT_THUMB,-101.120544,616.09766,-99.36426
4498,1,RIGHT_HANDTIP,38.18039,694.2571,-171.16089
4498,1,RIGHT_THUMB,27.342773,664.3092,-160.14429
